full_name,salary2,yearID,,,,,,,,,,,,,,,,,,,,,,
David Justice,"$7,800,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Javy Lopez,"$7,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Craig Biggio,"$7,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Roberto Alomar,"$7,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Eric Karros,"$7,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brian Giles,"$7,333,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Paul O'Neill,"$7,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Nomar Garciaparra,"$7,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Vinny Castilla,"$7,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brady Anderson,"$7,200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Johnny Damon,"$7,100,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jim Thome,"$7,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
David Segui,"$7,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Todd Zeile,"$6,833,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jose Offerman,"$6,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
John Olerud,"$6,700,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tim Salmon,"$6,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Fred McGriff,"$6,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jeff Bagwell,"$6,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mike Lieberthal,"$6,333,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jim Edmonds,"$6,333,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Cal Ripken Jr.,"$6,300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tino Martinez,"$6,300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Kevin Young,"$6,125,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Chuck Knoblauch,"$6,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jeff Kent,"$6,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Hammonds,"$6,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Vladimir Guerrero,"$6,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Andres Galarraga,"$6,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
J.T. Snow,"$5,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ryan Klesko,"$5,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Travis Fryman,"$5,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Edgardo Alfonzo,"$5,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ichiro Suzuki,"$5,666,667 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ellis Burks,"$5,666,667 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jeromy Burnitz,"$5,512,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Scott Rolen,"$5,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Edgar Martinez,"$5,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Cliff Floyd,"$5,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Steve Finley,"$5,375,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Bobby Higginson,"$5,325,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Moises Alou,"$5,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jose Valentin,"$5,166,667 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jason Kendall,"$5,100,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Damion Easley,"$5,075,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mike Sweeney,"$5,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Charles Johnson,"$5,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Marquis Grissom,"$5,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Bobby Abreu,"$4,983,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Todd Helton,"$4,950,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jeff Cirillo,"$4,850,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
B.J. Surhoff,"$4,833,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Luis Gonzalez,"$4,833,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rusty Greer,"$4,600,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Eric Young,"$4,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Edgar Renteria,"$4,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Royce Clayton,"$4,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mike Bordick,"$4,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Garret Anderson,"$4,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Garret Anderson,"$4,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tony Clark,"$4,462,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Dan Wilson,"$4,400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Fernando Vina,"$4,333,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Alex S. Gonzalez,"$4,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jason Giambi,"$4,103,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jorge Posada,"$4,050,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tony Womack,"$4,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rondell White,"$4,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rey Ordonez,"$4,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mark Grudzielanek,"$4,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Matt Lawton,"$3,900,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jermaine Dye,"$3,800,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Magglio Ordonez,"$3,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Neifi Perez,"$3,550,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Darrin Fletcher,"$3,525,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Deivi Cruz,"$3,525,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Dmitri Young,"$3,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mark Loretta,"$3,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Todd Hundley,"$3,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Richard Hidalgo,"$3,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ken Caminiti,"$3,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Darin Erstad,"$3,450,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mike Cameron,"$3,416,667 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ricky Gutierrez,"$3,400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jose Hernandez,"$3,333,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tony Batista,"$3,300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Bret Boone,"$3,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rich Aurilia,"$3,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Matt Stairs,"$3,200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Pokey Reese,"$3,200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Doug Glanville,"$3,016,667 ",2001,,,,,,,,,,,,,,,,,,,,,,
Gerald Williams,"$3,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Omar Vizquel,"$3,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mark Grace,"$3,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Chris Gomez,"$3,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
John Flaherty,"$3,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jeff Conine,"$3,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Sean Casey,"$3,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Sandy Alomar Jr.,"$2,900,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rey Sanchez,"$2,800,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Fernando Tatis,"$2,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Bill Mueller,"$2,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brent Mayne,"$2,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Todd Hollandsworth,"$2,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ben Grieve,"$2,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
J.D. Drew,"$2,750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Roger Cedeno,"$2,700,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Marvin Benard,"$2,700,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Wilfredo Cordero,"$2,666,667 ",2001,,,,,,,,,,,,,,,,,,,,,,
Homer Bush,"$2,550,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jose Vidro,"$2,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brad Fullmer,"$2,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jose Cruz Jr.,"$2,350,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Joe Randa,"$2,300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Paul Konerko,"$2,300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Luis Castillo,"$2,220,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
David Bell,"$2,200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Shannon Stewart,"$2,183,333 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mark Kotsay,"$2,125,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Miguel Tejada,"$2,025,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mark McLemore,"$2,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tony Gwynn,"$2,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Pat Burrell,"$1,905,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
John Vander Wal,"$1,850,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jason Varitek,"$1,800,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Michael Tucker,"$1,800,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Eddie Taubensee,"$1,800,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Chris Widger,"$1,700,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Phil Nevin,"$1,625,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Greg Colbrunn,"$1,600,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jose Vizcaino,"$1,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Reggie Sanders,"$1,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Craig Paquette,"$1,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Dave Martinez,"$1,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rico Brogna,"$1,500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Greg Myers,"$1,400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tyler Houston,"$1,375,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Chris Stynes,"$1,300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Matt Erickson,"$1,300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Eric Owens,"$1,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Damian Miller,"$1,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Troy Glaus,"$1,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Adrian Beltre,"$1,250,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Geoff Jenkins,"$1,187,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Gregg Zaun,"$1,150,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Scott Spiezio,"$1,125,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Richie Sexson,"$1,125,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Todd Walker,"$1,050,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Scott Hatteberg,"$1,050,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Preston Wilson,"$1,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Harold Baines,"$1,000,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Orlando Palmeiro,"$900,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Denny Hocking,"$900,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Keith Osik,"$887,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Frank Catalanotto,"$850,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brook Fordyce,"$825,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
John Mabry,"$800,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Travis Lee,"$800,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mike DiFelice,"$775,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
David McCarty,"$750,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Alberto Castillo,"$725,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Henry Blanco,"$712,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Kevin Millar,"$700,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Luis Lopez,"$700,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Danny Bautista,"$675,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Eddie Perez,"$650,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Enrique Wilson,"$635,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Alfonso Soriano,"$630,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Dave Hansen,"$625,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Eric Chavez,"$625,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Todd Pratt,"$600,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Dave Berg,"$587,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Kelly Stinnett,"$500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tsuyoshi Shinjo,"$500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Benito Santiago,"$500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mike Lowell,"$500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Marty Cordova,"$500,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Desi Relaford,"$475,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Matt Franco,"$462,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Greg Norton,"$450,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Gabe Kapler,"$450,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Paul Bako,"$450,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Juan Encarnacion,"$440,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Carlos Beltran,"$425,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Shane Halter,"$420,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ricky Ledee,"$406,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Carlos Lee,"$400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brian Daubach,"$400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Juan Castro,"$400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Raul Casanova,"$400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Aaron Boone,"$400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rick Ankiel,"$400,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Trot Nixon,"$390,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Einar Diaz,"$387,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Adrian Brown,"$380,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mike Mordecai,"$375,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Eli Marrero,"$375,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Derrek Lee,"$375,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tony Graffanino,"$375,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Sal Fasano,"$375,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rafael Furcal,"$355,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Benjie Molina,"$350,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Benji Gil,"$350,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Orlando Cabrera,"$340,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Bubba Trammell,"$335,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Cristian Guzman,"$325,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
David Dellucci,"$325,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Shane Spencer,"$320,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Placido Polanco,"$320,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Armando Rios,"$310,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Carlos Febles,"$310,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Bobby Estalella,"$310,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ron Belliard,"$310,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Lance Berkman,"$305,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Orlando Merced,"$300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ramon E. Martinez,"$300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Corey Koskie,"$300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rickey Henderson,"$300,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Doug Mirabelli,"$295,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Alex Gonzalez,"$295,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Olmedo Saenz,"$290,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jay Payton,"$290,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Daryle Ward,"$287,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Aramis Ramirez,"$285,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Carlos Guillen,"$285,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Michael Barrett,"$285,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jeremy Giambi,"$282,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mark Quinn,"$280,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Tomas Perez,"$280,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Adam Kennedy,"$280,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Marlon Anderson,"$280,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Abraham Nunez,"$275,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jacque Jones,"$275,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Randy Winn,"$270,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Melvin Mora,"$270,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Javi Herrera,"$270,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Doug Bernier,"$270,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Emil Brown,"$265,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
David Ortiz,"$260,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Billy McMillon,"$260,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Erubiel Durazo,"$260,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Geoff Blum,"$260,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rob Fick,"$255,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Joe McEwing,"$252,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Julio Lugo,"$245,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ramon Hernandez,"$245,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Peter Bergeron,"$242,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Terrence Long,"$240,750 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jose Macias,"$240,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Wiki Gonzalez,"$240,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Alex Cora,"$240,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Chris Truby,"$237,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Gary Bennett,"$237,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jolbert Cabrera,"$237,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jason LaRue,"$235,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jerry Hairston Jr.,"$235,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Charles Gipson,"$235,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ben Davis,"$235,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Chris Richard,"$232,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ben Petrick,"$232,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Josh Paul,"$230,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Hector Ortiz,"$230,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Paul LoDuca,"$230,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Torii Hunter,"$230,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Luis Matos,"$226,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brian Simmons,"$225,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Donnie Sadler,"$225,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Frank Menechino,"$225,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Gary Matthews Jr.,"$225,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Chris Woodward,"$223,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Calvin Murray,"$222,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Russell Branyan,"$219,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Russell Branyan,"$219,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Adam Piatt,"$217,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Juan Pierre,"$215,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Doug Mientkiewicz,"$215,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Ramon Castro,"$214,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Augie Ojeda,"$212,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Dave Roberts,"$212,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
A.J. Pierzynski,"$210,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Mark Little,"$210,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Wes Helms,"$210,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Pedro Feliz,"$210,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
John McDonald,"$209,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Rod Barajas,"$208,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Milton Bradley,"$207,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Timo Perez,"$205,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brian Buchanan,"$205,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Dee Brown,"$205,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
George Lombard,"$202,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Pablo Ozuna,"$202,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Shawn Wooten,"$200,500 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jack Wilson,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Damian Rolls,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jimmy Rollins,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Luis Rivas,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Albert Pujols,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Damon Minor,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
D'Angelo Jimenez,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Brandon Inge,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Shea Hillenbrand,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Jay Gibbons,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
David Eckstein,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Hiram Bocachica,"$200,000 ",2001,,,,,,,,,,,,,,,,,,,,,,
Alex Rodriguez,"$21,000,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Carlos Delgado,"$19,400,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Manny Ramirez,"$15,462,727 ",2002,,,,,,,,,,,,,,,,,,,,,,
Barry Bonds,"$15,000,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Sammy Sosa,"$15,000,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Derek Jeter,"$14,600,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Shawn Green,"$13,416,667 ",2002,,,,,,,,,,,,,,,,,,,,,,
Raul Mondesi,"$13,333,333 ",2002,,,,,,,,,,,,,,,,,,,,,,
Larry Walker,"$12,666,667 ",2002,,,,,,,,,,,,,,,,,,,,,,
Albert Belle,"$12,368,790 ",2002,,,,,,,,,,,,,,,,,,,,,,
Bernie Williams,"$12,357,143 ",2002,,,,,,,,,,,,,,,,,,,,,,
Mo Vaughn,"$12,166,667 ",2002,,,,,,,,,,,,,,,,,,,,,,
Chipper Jones,"$11,333,333 ",2002,,,,,,,,,,,,,,,,,,,,,,
Jeff Bagwell,"$11,000,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Juan Gonzalez,"$11,000,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Mike Piazza,"$10,571,429 ",2002,,,,,,,,,,,,,,,,,,,,,,
Jason Giambi,"$10,428,571 ",2002,,,,,,,,,,,,,,,,,,,,,,
Andruw Jones,"$10,000,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Frank Thomas,"$9,927,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Gary Sheffield,"$9,916,667 ",2002,,,,,,,,,,,,,,,,,,,,,,
Ivan Rodriguez,"$9,600,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Matt Williams,"$9,500,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Tim Salmon,"$9,250,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
Nomar Garciaparra,"$9,000,000 ",2002,,,,,,,,,,,,,,,,,,,,,,
